id,title,author,genre,publisher,year,author_set,author_set_str,book_id,total_sold
21424,By Grand Central Station I Sat Down and Wept,"Jeffery Leuschke PhD, Miss Bok Barrows, Era Hodkiewicz",Mythology,Packt Publishing,2001,"frozenset({'era hodkiewicz', 'miss bok barrows', 'jeffery leuschke phd'})","era hodkiewicz,jeffery leuschke phd,miss bok barrows",21424,10
21504,Rumours,Elliot Monahan,Science fiction,Mandrake Press,2000,frozenset({'elliot monahan'}),elliot monahan,21504,11
21405,La La Land,Jermaine Wehner,Fanfiction,Lion Hudson,2015,frozenset({'jermaine wehner'}),jermaine wehner,21405,13
21410,Of Human Bondage,Earnest Glover,Textbook,University of California Press,1993,frozenset({'earnest glover'}),earnest glover,21410,4
21703,All We Know Is Falling,Albert Lehner Ret.,Folklore,Hodder Headline,1983,frozenset({'albert lehner ret.'}),albert lehner ret.,21703,24
21627,Command & Conquer: Generals,"Louanne Cruickshank, Lakenya Boyer IV",Essay,Bloodaxe Books,1978,"frozenset({'lakenya boyer iv', 'louanne cruickshank'})","lakenya boyer iv,louanne cruickshank",21627,16
21701,The Witcher 3: Wild Hunt,Marlon Casper,Mythopoeia,Harvest House,2013,frozenset({'marlon casper'}),marlon casper,21701,14
21887,How to Train Your Dragon,"Renee Rogahn, Merrill Marks",Narrative nonfiction,University of Akron Press,2003,"frozenset({'renee rogahn', 'merrill marks'})","merrill marks,renee rogahn",21887,17
21663,Frequent Hearses,Dr. Deb Kemmer,Essay,Adis International,1984,frozenset({'dr. deb kemmer'}),dr. deb kemmer,21663,10
21719,Into the Wild,Salvatore Mills,Speech,Legend Books,2003,frozenset({'salvatore mills'}),salvatore mills,21719,22
21330,As I Lay Dying,Sean Harvey III,Fanfiction,Signet Books,2006,frozenset({'sean harvey iii'}),sean harvey iii,21330,26
21979,A Swiftly Tilting Planet,Lonnie Hilpert,Fanfiction,Signet Books,1977,frozenset({'lonnie hilpert'}),lonnie hilpert,21979,17
21391,Portal,Josue Grady,Metafiction,Focal Press,2012,frozenset({'josue grady'}),josue grady,21391,15
21769,Team Fortress Classic,Roman Koss,Humor,Breslov Research Institute,2017,frozenset({'roman koss'}),roman koss,21769,18
21945,The Monkey's Raincoat,Zachary Ryan,Tall tale,Charles Scribner's Sons,2018,frozenset({'zachary ryan'}),zachary ryan,21945,21
21762,Cabbages and Kings,"Joseph Raynor, Ja Ankunding II, Franklyn Stokes VM",Fiction narrative,Secker & Warburg,2024,"frozenset({'ja ankunding ii', 'franklyn stokes vm', 'joseph raynor'})","franklyn stokes vm,ja ankunding ii,joseph raynor",21762,30
21889,Diablo,Cristin Deckow III,Science fiction,Blackstaff Press,1986,frozenset({'cristin deckow iii'}),cristin deckow iii,21889,21
21670,The Legend of Zelda: Skyward Sword,"Klara Runolfsdottir Sr., Kirk Treutel",Historical fiction,Hawthorne Books,2019,"frozenset({'klara runolfsdottir sr.', 'kirk treutel'})","kirk treutel,klara runolfsdottir sr.",21670,24
21928,Brothers in Arms,Fletcher Upton,Science fiction,Borgo Press,2005,frozenset({'fletcher upton'}),fletcher upton,21928,15
21438,Seven Samurai,Jaleesa Breitenberg DVM,Realistic fiction,Atlas Press,2008,frozenset({'jaleesa breitenberg dvm'}),jaleesa breitenberg dvm,21438,17
21335,The General,"Msgr. Mohammed Buckridge, Lilla Gislason DC, Catarina Gleason",Science fiction,City Lights Publishers,2014,"frozenset({'lilla gislason dc', 'msgr. mohammed buckridge', 'catarina gleason'})","catarina gleason,lilla gislason dc,msgr. mohammed buckridge",21335,22
21389,Confessions,Timothy Murazik,Science fiction,Left Book Club,1996,frozenset({'timothy murazik'}),timothy murazik,21389,17
21698,"Paris, Texas",Sen. Geri Mann,Mythopoeia,Mark Batty Publisher,2007,frozenset({'sen. geri mann'}),sen. geri mann,21698,14
21823,The Grand Budapest Hotel,"Era Hodkiewicz, Miss Bok Barrows, Jeffery Leuschke PhD",Fable,Allen Ltd,1985,"frozenset({'era hodkiewicz', 'miss bok barrows', 'jeffery leuschke phd'})","era hodkiewicz,jeffery leuschke phd,miss bok barrows",21823,25
21409,Great Work of Time,Laronda Kuhn,Crime/Detective,HarperPrism,2012,frozenset({'laronda kuhn'}),laronda kuhn,21409,11
21962,Command & Conquer: Red Alert 2 - Yuris Revenge,Kylee Smith,Fiction narrative,Pavilion Books,1997,frozenset({'kylee smith'}),kylee smith,21962,6
21705,Unforgiven,Kizzie Purdy,Mystery,Ladybird Books,2001,frozenset({'kizzie purdy'}),kizzie purdy,21705,22
21811,Day of Defeat,"Louanne Cruickshank, Lakenya Boyer IV",Fable,Tarpaulin Sky Press,2015,"frozenset({'lakenya boyer iv', 'louanne cruickshank'})","lakenya boyer iv,louanne cruickshank",21811,32
21724,The Doors of Perception,Amos Romaguera Jr.,Horror,Etruscan Press,2012,frozenset({'amos romaguera jr.'}),amos romaguera jr.,21724,25
21590,No Jacket Required,Kristeen Kessler CPA,Fiction in verse,Libertas Academica,2002,frozenset({'kristeen kessler cpa'}),kristeen kessler cpa,21590,15
21544,Luigi's Mansion,Ria Senger,Legend,George Routledge & Sons,1999,frozenset({'ria senger'}),ria senger,21544,17
21478,The Moon by Night,"Frederick Klocko CPA, Era Hodkiewicz, Jeffery Leuschke PhD, Miss Bok Barrows",Historical fiction,Unfinished Monument Press,2000,"frozenset({'frederick klocko cpa', 'era hodkiewicz', 'miss bok barrows', 'jeffery leuschke phd'})","era hodkiewicz,frederick klocko cpa,jeffery leuschke phd,miss bok barrows",21478,12
21804,Vampire: The Masquerade â€“ Bloodlines,Frederick Klocko CPA,Essay,Candlewick Press,1986,frozenset({'frederick klocko cpa'}),frederick klocko cpa,21804,20
21829,Sunrise: A Song of Two Humans,"Darius Mohr, Miss Jesus Pfannerstill, Kevin Mayer, Kimberely Kutch",Horror,Andrews McMeel Publishing,1989,"frozenset({'kevin mayer', 'miss jesus pfannerstill', 'darius mohr', 'kimberely kutch'})","darius mohr,kevin mayer,kimberely kutch,miss jesus pfannerstill",21829,15
21479,In Death Ground,Garth Marvin,Fantasy,Dalkey Archive Press,1977,frozenset({'garth marvin'}),garth marvin,21479,14
21473,A Beautiful Mind,"Kevin Mayer, Kimberely Kutch, Darius Mohr",Science fiction,Bison Books,2006,"frozenset({'kevin mayer', 'darius mohr', 'kimberely kutch'})","darius mohr,kevin mayer,kimberely kutch",21473,10
21661,Grave of the Fireflies,"Guadalupe Batz Ret., Malorie Glover, Paula Rolfson",Reference book,Harvard University Press,2010,"frozenset({'malorie glover', 'guadalupe batz ret.', 'paula rolfson'})","guadalupe batz ret.,malorie glover,paula rolfson",21661,10
21911,Many Waters,Brandi Cole,Fable,Chambers Harrap,1966,frozenset({'brandi cole'}),brandi cole,21911,6
21304,Brothers in Arms,Fletcher Upton,Science fiction,Library of America,2002,frozenset({'fletcher upton'}),fletcher upton,21304,11
21932,Toy Story 2,Jeffry Nolan Ret.,Comic/Graphic Novel,Eel Pie Publishing,2012,frozenset({'jeffry nolan ret.'}),jeffry nolan ret.,21932,21
21960,Dungeon Keeper,Les Rogahn,Mythopoeia,Blackie and Son Limited,1970,frozenset({'les rogahn'}),les rogahn,21960,12
21547,Paths of Glory,Donovan Bins,Mythopoeia,Bloomsbury Publishing Plc,-1,frozenset({'donovan bins'}),donovan bins,21547,26
21718,Lemonade,"Glenna Huel, Enrique Gislason",Fiction narrative,Dalkey Archive Press,2018,"frozenset({'glenna huel', 'enrique gislason'})","enrique gislason,glenna huel",21718,10
21839,"The Good, the Bad and the Ugly",Tory Dare V,Textbook,Academic Press,1856,frozenset({'tory dare v'}),tory dare v,21839,11
21713,Fargo,"Mohamed Dach, Clyde Jacobson",Biography/Autobiography,Bantam Books,2020,"frozenset({'clyde jacobson', 'mohamed dach'})","clyde jacobson,mohamed dach",21713,9
21878,Midnight Memories,The Hon. Kylee Rempel,Speech,Elsevier,2003,frozenset({'the hon. kylee rempel'}),the hon. kylee rempel,21878,17
21729,Once Upon a Time in the West,Edith Barrows,Suspense/Thriller,Shire Books,1989,frozenset({'edith barrows'}),edith barrows,21729,22
21356,An Instant In The Wind,Kristeen Kessler CPA,Short story,Tarpaulin Sky Press,2022,frozenset({'kristeen kessler cpa'}),kristeen kessler cpa,21356,14
21363,Songs About Jane,Jermaine Wehner,Mystery,Hay House,1995,frozenset({'jermaine wehner'}),jermaine wehner,21363,23
21558,Halo 3: ODST,"Dominque Fisher, Leigh Bednar",Fairy tale,Ten Speed Press,2019,"frozenset({'dominque fisher', 'leigh bednar'})","dominque fisher,leigh bednar",21558,11
21896,Half-Life 2: Lost Coast,Albert Lehner Ret.,Science fiction,Earthscan,1984,frozenset({'albert lehner ret.'}),albert lehner ret.,21896,20
21626,The Witcher 2: Assassins of Kings,Joe Schultz,Legend,Zed Books,1979,frozenset({'joe schultz'}),joe schultz,21626,8
21394,It Happened One Night,Cruz Abshire MD,Mystery,DAW Books,1982,frozenset({'cruz abshire md'}),cruz abshire md,21394,7
21970,Prisoners,Yuette Parker,Fiction narrative,Scholastic Press,2009,frozenset({'yuette parker'}),yuette parker,21970,22
21496,Before Sunrise,Boris Schowalter CPA,Mythopoeia,Hackett Publishing Company,1981,frozenset({'boris schowalter cpa'}),boris schowalter cpa,21496,19
21620,The Apartment,Lonnie Hilpert,Historical fiction,Horizon Scientific Press,2009,frozenset({'lonnie hilpert'}),lonnie hilpert,21620,24
21736,F.E.A.R.,Kylee Smith,Biography/Autobiography,Atlas Press,1992,frozenset({'kylee smith'}),kylee smith,21736,17
21480,Nine Coaches Waiting,Susannah Tremblay DC,Speech,Black Dog Publishing,1957,frozenset({'susannah tremblay dc'}),susannah tremblay dc,21480,22
21329,WarioWare: Smooth Moves,Sean Harvey III,Fiction in verse,Verso Books,1951,frozenset({'sean harvey iii'}),sean harvey iii,21329,21
21555,The Moving Finger,"Alysa Pouros Esq., Amb. Amberly Beatty",Fiction narrative,Harper & Brothers,2015,"frozenset({'alysa pouros esq.', 'amb. amberly beatty'})","alysa pouros esq.,amb. amberly beatty",21555,20
21499,Crash Bandicoot,Allan Dickinson,Fairy tale,David & Charles,2005,frozenset({'allan dickinson'}),allan dickinson,21499,13
21308,Animal Crossing: City Folk,Sonny Bogan,Fable,Parragon,2000,frozenset({'sonny bogan'}),sonny bogan,21308,24
21900,Star Wars: Episode III â€“ Revenge of the Sith,Dr. Emmaline Ritchie,Folklore,Black Sparrow Books,2025,frozenset({'dr. emmaline ritchie'}),dr. emmaline ritchie,21900,18
21592,PokÃ©mon Red,Alysa Pouros Esq.,Speech,Blackstaff Press,1999,frozenset({'alysa pouros esq.'}),alysa pouros esq.,21592,10
21706,The Road Less Traveled,"Clyde Jacobson, Jerald Raynor",Crime/Detective,Harlequin Enterprises Ltd,2017,"frozenset({'clyde jacobson', 'jerald raynor'})","clyde jacobson,jerald raynor",21706,16
21849,Dance Dance Dance,Yuette Parker,Legend,Breslov Research Institute,1837,frozenset({'yuette parker'}),yuette parker,21849,27
21754,When the Green Woods Laugh,Beatris Upton,Humor,ECW Press,2001,frozenset({'beatris upton'}),beatris upton,21754,15
21836,Thriller,Benjamin Mills,Comic/Graphic Novel,HarperCollins,2025,frozenset({'benjamin mills'}),benjamin mills,21836,19
21748,Abbey Road,Amos Romaguera Jr.,Fiction in verse,Barrie & Jenkins,1995,frozenset({'amos romaguera jr.'}),amos romaguera jr.,21748,11
21909,The Dark Side of the Moon,"Beverly McDermott, Pedro Bradtke",Tall tale,Virago Press,1995,"frozenset({'pedro bradtke', 'beverly mcdermott'})","beverly mcdermott,pedro bradtke",21909,13
21645,Hands All Over,Travis Von,Fantasy,Harvest House,2018,frozenset({'travis von'}),travis von,21645,15
21561,Eternal Sunshine of the Spotless Mind,"Catarina Gleason, Lilla Gislason DC, Msgr. Mohammed Buckridge",Biography/Autobiography,Liberty Fund,1859,"frozenset({'catarina gleason', 'msgr. mohammed buckridge', 'lilla gislason dc'})","catarina gleason,lilla gislason dc,msgr. mohammed buckridge",21561,13
21708,Infinite Jest,Lawrence Hauck,Reference book,Chatto and Windus,1987,frozenset({'lawrence hauck'}),lawrence hauck,21708,11
21954,The Big Lebowski,Ted Rutherford,Fable,,1977,frozenset({'ted rutherford'}),ted rutherford,21954,16
21505,Monster Hunter: World,Sook Halvorson,Historical fiction,Ten Speed Press,2018,frozenset({'sook halvorson'}),sook halvorson,21505,19
21466,Saturday Night Fever,Frederick Klocko CPA,Metafiction,Allen Ltd,1870,frozenset({'frederick klocko cpa'}),frederick klocko cpa,21466,13
21344,The Marshall Mathers LP,Rossana Cruickshank,Horror,Koren Publishers Jerusalem,1978,frozenset({'rossana cruickshank'}),rossana cruickshank,21344,15
21527,Brandy of the Damned,Amb. Amberly Beatty,Comic/Graphic Novel,Tartarus Press,2014,frozenset({'amb. amberly beatty'}),amb. amberly beatty,21527,12
21892,The Last Temptation,"Vernice Emard, Dylan Upton, Fredda Brekke",Biography/Autobiography,Da Capo Press,1996,"frozenset({'fredda brekke', 'dylan upton', 'vernice emard'})","dylan upton,fredda brekke,vernice emard",21892,16
21506,Vile Bodies,Bobbie Bernier,Essay,Vintage Books,1978,frozenset({'bobbie bernier'}),bobbie bernier,21506,10
21976,Hacksaw Ridge,Rico Zemlak,Comic/Graphic Novel,Bantam Books,2009,frozenset({'rico zemlak'}),rico zemlak,21976,9
21710,Catch Me If You Can,Ms. Kami Prosacco,Fable,Random House,2002,frozenset({'ms. kami prosacco'}),ms. kami prosacco,21710,24
22025,The Lord of the Rings: The Return of the King,"Joseph Raynor, Ja Ankunding II",Realistic fiction,Allen Ltd,2019,"frozenset({'ja ankunding ii', 'joseph raynor'})","ja ankunding ii,joseph raynor",22025,18
21305,Intouchables,Jae Bogisich,Speech,New Village Press,2024,frozenset({'jae bogisich'}),jae bogisich,21305,18
21609,The Kid,"Julius Barrows, Tamika Hayes",Mythopoeia,,1987,"frozenset({'julius barrows', 'tamika hayes'})","julius barrows,tamika hayes",21609,17
21540,Bridge over Troubled Water,"Kimberely Kutch, Darius Mohr, Kevin Mayer, Alina Collier Esq.",Science fiction,Belknap Press,2016,"frozenset({'kevin mayer', 'alina collier esq.', 'darius mohr', 'kimberely kutch'})","alina collier esq.,darius mohr,kevin mayer,kimberely kutch",21540,17
21863,Lawrence of Arabia,"Elmer Parker, Mireya Schroeder",Folklore,,2023,"frozenset({'mireya schroeder', 'elmer parker'})","elmer parker,mireya schroeder",21863,25
21602,Banjo-Kazooie: Nuts & Bolts,Pres. Donya West,Textbook,Seagull Books,1838,frozenset({'pres. donya west'}),pres. donya west,21602,12
21510,Mother Night,Jaleesa Breitenberg DVM,Mythopoeia,HarperPrism,2017,frozenset({'jaleesa breitenberg dvm'}),jaleesa breitenberg dvm,21510,12
21303,Spirited Away,Josette Nikolaus DC,Metafiction,BBC Books,,frozenset({'josette nikolaus dc'}),josette nikolaus dc,21303,21
21591,No Longer at Ease,Rev. Alix Langworth,Classic,Palgrave Macmillan,1995,frozenset({'rev. alix langworth'}),rev. alix langworth,21591,15
21835,Mass Effect 3,Johnny Russel,Metafiction,Hackett Publishing Company,2006,frozenset({'johnny russel'}),johnny russel,21835,19
21582,Have His Carcase,Marlin Kuvalis,Mythopoeia,Andrews McMeel Publishing,1993,frozenset({'marlin kuvalis'}),marlin kuvalis,21582,25
21358,Max Payne,Boris Schowalter CPA,Mystery,G. P. Putnam's Sons,1976,frozenset({'boris schowalter cpa'}),boris schowalter cpa,21358,21
21879,"Absalom, Absalom!",Lawrence Hauck,Classic,Ballantine Books,1997,frozenset({'lawrence hauck'}),lawrence hauck,21879,30
21553,Boston,Sean Kassulke,Historical fiction,Ignatius Press,,frozenset({'sean kassulke'}),sean kassulke,21553,11
21518,Star Wars: Episode V - The Empire Strikes Back,Sook Halvorson,Mythopoeia,Earthscan,1997,frozenset({'sook halvorson'}),sook halvorson,21518,24
21494,PokÃ©mon White 2,Antonio Lindgren,Fiction narrative,Broadview Press,2016,frozenset({'antonio lindgren'}),antonio lindgren,21494,18
21461,Little Hands Clapping,"Beverly McDermott, Pedro Bradtke",Historical fiction,Edupedia Publications,2002,"frozenset({'pedro bradtke', 'beverly mcdermott'})","beverly mcdermott,pedro bradtke",21461,18
21797,Just Cause,Msgr. Leslie McClure,Essay,Marion Boyars Publishers,1977,frozenset({'msgr. leslie mcclure'}),msgr. leslie mcclure,21797,14
22007,Civilization IV,Ambrose Ankunding,Legend,Flame Tree Publishing,1980,frozenset({'ambrose ankunding'}),ambrose ankunding,22007,22
21516,"Such, Such Were the Joys",Korey Rice V,Legend,Liberty Fund,2011,frozenset({'korey rice v'}),korey rice v,21516,11
21368,The Proper Study,Sen. Geri Mann,Speech,Mark Batty Publisher,1998,frozenset({'sen. geri mann'}),sen. geri mann,21368,21
21393,Minecraft,"Keeley Hand, Lela Emard, Coy Streich",Legend,Gefen Publishing House,1997,"frozenset({'keeley hand', 'lela emard', 'coy streich'})","coy streich,keeley hand,lela emard",21393,45
21634,Commandos 2: Men of Courage,Terrance Schneider,Humor,Harper & Row,1989,frozenset({'terrance schneider'}),terrance schneider,21634,23
21725,Breakfast in America,Albert Lehner Ret.,Biography/Autobiography,Packt Publishing,0,frozenset({'albert lehner ret.'}),albert lehner ret.,21725,14
21323,PokÃ©mon Platinum,Sean Kassulke,Metafiction,Blackwell Publishing,2018,frozenset({'sean kassulke'}),sean kassulke,21323,23
22022,The Needle's Eye,"Sen. Amber Roberts, Prof. Augustus Konopelski",Classic,Carlton Books,1980,"frozenset({'sen. amber roberts', 'prof. augustus konopelski'})","prof. augustus konopelski,sen. amber roberts",22022,22
21740,Metroid Prime 3: Corruption,Susannah Tremblay DC,Speech,Focal Press,1995,frozenset({'susannah tremblay dc'}),susannah tremblay dc,21740,18
21615,Crysis 2,Kristeen Kessler CPA,Mythology,AndrÃ© Deutsch,1992,frozenset({'kristeen kessler cpa'}),kristeen kessler cpa,21615,12
21571,System Shock,Tomasa Kozey,Legend,Medknow Publications,1995,frozenset({'tomasa kozey'}),tomasa kozey,21571,10
21965,Super Mario Bros.,Floyd Cassin III,Science fiction,,2023,frozenset({'floyd cassin iii'}),floyd cassin iii,21965,28
22012,Falling into You,"Lela Emard, Coy Streich, Keeley Hand",Western,,1890,"frozenset({'keeley hand', 'lela emard', 'coy streich'})","coy streich,keeley hand,lela emard",22012,10
21611,Time of our Darkness,Mr. Dominque Becker,Tall tale,Airiti Press,1984,frozenset({'mr. dominque becker'}),mr. dominque becker,21611,17
21452,City of God,Antonio Lindgren,Fairy tale,Gay Men's Press,1997,frozenset({'antonio lindgren'}),antonio lindgren,21452,25
21781,Sgt. Pepper's Lonely Hearts Club Band,Lesli Bernier III,Narrative nonfiction,Orchard Books,1937,frozenset({'lesli bernier iii'}),lesli bernier iii,21781,7
21412,Super Smash Bros. Ultimate,Korey Rice V,Speech,Barrie & Jenkins,1992,frozenset({'korey rice v'}),korey rice v,21412,26
22013,Jurassic Park,The Hon. Kylee Rempel,Fantasy,Target Books,1983,frozenset({'the hon. kylee rempel'}),the hon. kylee rempel,22013,17
21893,The Curious Incident of the Dog in the Night-Time,Antione O'Reilly,Fantasy,DAW Books,2016,"frozenset({""antione o'reilly""})",antione o'reilly,21893,21
21377,The Needle's Eye,"Sen. Amber Roberts, Prof. Augustus Konopelski",Classic,Hodder & Stoughton,1982,"frozenset({'sen. amber roberts', 'prof. augustus konopelski'})","prof. augustus konopelski,sen. amber roberts",21377,21
21421,Many Waters,Brandi Cole,Fable,Hackett Publishing Company,1982,frozenset({'brandi cole'}),brandi cole,21421,18
22006,The Green Mile,"Benedict Steuber, Jon Hettinger DVM, Randal McCullough",Mythology,Hawthorne Books,1988,"frozenset({'randal mccullough', 'benedict steuber', 'jon hettinger dvm'})","benedict steuber,jon hettinger dvm,randal mccullough",22006,18
21993,Backstreet Boys,Sook Halvorson,Crime/Detective,Virgin Publishing,1980,frozenset({'sook halvorson'}),sook halvorson,21993,16
21579,I Will Fear No Evil,Farah Rohan II,Reference book,Bloomsbury Publishing Plc,2022,frozenset({'farah rohan ii'}),farah rohan ii,21579,21
21567,Dota 2,Yuette Parker,Textbook,Kensington Books,1988,frozenset({'yuette parker'}),yuette parker,21567,23
21342,Millennium,"Deborah Grant, Shanti Hand, Roman Osinski Sr.",Legend,Firebrand Books,2010,"frozenset({'roman osinski sr.', 'deborah grant', 'shanti hand'})","deborah grant,roman osinski sr.,shanti hand",21342,13
22030,Counter-Strike: Global Offensive,Franklyn Stokes VM,Folklore,Canongate Books,2009,frozenset({'franklyn stokes vm'}),franklyn stokes vm,22030,26
22032,Arms and the Man,Carroll Schultz,Historical fiction,Blackie and Son Limited,2005,frozenset({'carroll schultz'}),carroll schultz,22032,12
21898,The Gold Rush,Elias O'Kon,Comic/Graphic Novel,Marion Boyars Publishers,1939,"frozenset({""elias o'kon""})",elias o'kon,21898,7
21511,Dunkirk,Mrs. Jessie Brekke,Folklore,Golden Cockerel Press,1988,frozenset({'mrs. jessie brekke'}),mrs. jessie brekke,21511,10
21299,Dangerous,Josette Nikolaus DC,Legend,Bantam Spectra,2025,frozenset({'josette nikolaus dc'}),josette nikolaus dc,21299,18
21437,FranÃ§oise Sagan,Shirlene Toy,Science fiction,Paulist Press,2015,frozenset({'shirlene toy'}),shirlene toy,21437,27
21664,Wolfenstein 3D,Elvina Nader,Biography/Autobiography,UCL Press,2001,frozenset({'elvina nader'}),elvina nader,21664,18
21832,"Alone on a Wide, Wide Sea",Pedro Bradtke,Mystery,Basic Books,2006,frozenset({'pedro bradtke'}),pedro bradtke,21832,15
21526,To Kill a Mockingbird,Roland Murray,Fanfiction,Paulist Press,1979,frozenset({'roland murray'}),roland murray,21526,13
21940,In a Dry Season,Fletcher Upton,Horror,D. Reidel,2010,frozenset({'fletcher upton'}),fletcher upton,21940,13
21992,Fortnite,"Norberto Kohler, Moshe Wilderman",Metafiction,G-Unit Books,1976,"frozenset({'moshe wilderman', 'norberto kohler'})","moshe wilderman,norberto kohler",21992,16
21451,L.A. Noire,Billy Dare,Fairy tale,Hay House,1985,frozenset({'billy dare'}),billy dare,21451,16
21949,Can't Slow Down,"Billie Ernser, Lamar Kautzer, Raymundo Aufderhar, Isabelle Boehm",Fiction in verse,Kogan Page,1996,"frozenset({'lamar kautzer', 'isabelle boehm', 'raymundo aufderhar', 'billie ernser'})","billie ernser,isabelle boehm,lamar kautzer,raymundo aufderhar",21949,13
21340,BioShock,Benjamin Mills,Comic/Graphic Novel,Manning Publications,2011,frozenset({'benjamin mills'}),benjamin mills,21340,24
21947,Halo: Reach,"Sean Harvey III, Glenna Huel, Enrique Gislason",Science fiction,Pathfinder Press,2000,"frozenset({'glenna huel', 'sean harvey iii', 'enrique gislason'})","enrique gislason,glenna huel,sean harvey iii",21947,25
21631,Super Mario Sunshine,Julia Bartoletti,Fiction narrative,Parachute Publishing,1978,frozenset({'julia bartoletti'}),julia bartoletti,21631,30
21320,Back to the Future,Anton Moen,Science fiction,DAW Books,2007,frozenset({'anton moen'}),anton moen,21320,14
22053,A Farewell to Arms,"Antione O'Reilly, Josette Nikolaus DC",Essay,Tarpaulin Sky Press,2016,"frozenset({""antione o'reilly"", 'josette nikolaus dc'})","antione o'reilly,josette nikolaus dc",22053,14
21327,Animal Crossing: New Leaf,Trevor Turner,Fiction in verse,Library of America,2005,frozenset({'trevor turner'}),trevor turner,21327,16
21817,The Grand Budapest Hotel,"Era Hodkiewicz, Miss Bok Barrows, Jeffery Leuschke PhD",Fable,Godwit Press,1977,"frozenset({'era hodkiewicz', 'miss bok barrows', 'jeffery leuschke phd'})","era hodkiewicz,jeffery leuschke phd,miss bok barrows",21817,23
21420,The Man Within,Franklyn Stokes VM,Tall tale,Taylor & Francis,2019,frozenset({'franklyn stokes vm'}),franklyn stokes vm,21420,14
21625,The Wind's Twelve Quarters,"Hue Ondricka I, Yesenia Raynor DDS, Lewis Boehm, Rosalva Beer",Fantasy,Secker & Warburg,1880,"frozenset({'hue ondricka i', 'rosalva beer', 'yesenia raynor dds', 'lewis boehm'})","hue ondricka i,lewis boehm,rosalva beer,yesenia raynor dds",21625,24
21845,Cross Road,"Phil Hettinger Ret., Verna Skiles",Speech,J. M. Dent,1986,"frozenset({'phil hettinger ret.', 'verna skiles'})","phil hettinger ret.,verna skiles",21845,30
21447,This Lime Tree Bower,"Blair Casper, Ms. Rodger Hoppe",Horror,Applewood Books,2005,"frozenset({'ms. rodger hoppe', 'blair casper'})","blair casper,ms. rodger hoppe",21447,23
21314,Unplugged,"Randal McCullough, Benedict Steuber, Jon Hettinger DVM",Fiction narrative,Applewood Books,1978,"frozenset({'randal mccullough', 'benedict steuber', 'jon hettinger dvm'})","benedict steuber,jon hettinger dvm,randal mccullough",21314,9
21581,Casablanca,Veronique Carter,Essay,Mandrake Press,1986,frozenset({'veronique carter'}),veronique carter,21581,16
21826,Star Wars,"Moshe Wilderman, Norberto Kohler",Fanfiction,Bison Books,2023,"frozenset({'moshe wilderman', 'norberto kohler'})","moshe wilderman,norberto kohler",21826,28
21353,The Shawshank Redemption,"Amb. Amberly Beatty, Alysa Pouros Esq.",Biography/Autobiography,Ian Allan Publishing,1982,"frozenset({'alysa pouros esq.', 'amb. amberly beatty'})","alysa pouros esq.,amb. amberly beatty",21353,18
21622,The Way of All Flesh,"Guadalupe Batz Ret., Paula Rolfson, Kristeen Kessler CPA, Malorie Glover",Folklore,Nauka,2019,"frozenset({'malorie glover', 'guadalupe batz ret.', 'kristeen kessler cpa', 'paula rolfson'})","guadalupe batz ret.,kristeen kessler cpa,malorie glover,paula rolfson",21622,17
21757,Rosemary Sutcliff,"Fredda Brekke, Vernice Emard, Dylan Upton",Essay,Ziff Davis Media,2008,"frozenset({'fredda brekke', 'dylan upton', 'vernice emard'})","dylan upton,fredda brekke,vernice emard",21757,23
21984,Star Wars: Episode VI - Return of the Jedi,Kristeen Kessler CPA,Realistic fiction,Breslov Research Institute,2000,frozenset({'kristeen kessler cpa'}),kristeen kessler cpa,21984,10
21958,The Immaculate Collection,Timmy Corwin,Fiction in verse,Charles Scribner's Sons,2022,frozenset({'timmy corwin'}),timmy corwin,21958,15
21865,Blade Runner 2049,Odell Willms,Mythology,Mainstream Publishing,1988,frozenset({'odell willms'}),odell willms,21865,17
21982,Batman: Arkham Asylum,Kirsten Schaefer,Textbook,Fearless Books,1978,frozenset({'kirsten schaefer'}),kirsten schaefer,21982,17
21425,Whitney Houston,Angel Kuhic,Science fiction,Banner of Truth Trust,2023,frozenset({'angel kuhic'}),angel kuhic,21425,23
21931,Whitney,Hortencia Wunsch,Legend,Tachyon Publications,2024,frozenset({'hortencia wunsch'}),hortencia wunsch,21931,23
21463,Commandos: Beyond the Call of Duty,Miss Wade Lebsack,Comic/Graphic Novel,Orchard Books,1997,frozenset({'miss wade lebsack'}),miss wade lebsack,21463,25
22024,Animal Crossing: Wild World,Lesli Bernier III,Metafiction,Cambridge University Press,1985,frozenset({'lesli bernier iii'}),lesli bernier iii,22024,17
21876,The Waste Land,Mitch Gusikowski,Historical fiction,Mandrake of Oxford,2017,frozenset({'mitch gusikowski'}),mitch gusikowski,21876,30
22047,The Grand Budapest Hotel,"Era Hodkiewicz, Miss Bok Barrows, Jeffery Leuschke PhD",Fable,Taylor & Francis,1993,"frozenset({'era hodkiewicz', 'miss bok barrows', 'jeffery leuschke phd'})","era hodkiewicz,jeffery leuschke phd,miss bok barrows",22047,27
21681,Katamari Damacy,"Mitch Gusikowski, Farah Rohan II",Metafiction,DAW Books,2016,"frozenset({'farah rohan ii', 'mitch gusikowski'})","farah rohan ii,mitch gusikowski",21681,12
21578,North by Northwest,Billie Ernser,Fanfiction,Ace Books,0,frozenset({'billie ernser'}),billie ernser,21578,21
