id,title,author,genre,publisher,year,author_set,author_set_str,book_id,total_sold
21542,Titanic: Music from the Motion Picture,Julian Lind,Humor,New Village Press,-,frozenset({'julian lind'}),julian lind,21542,20
21064,Kid Icarus,Jarrett Thompson,Short story,NavPress,1999,frozenset({'jarrett thompson'}),jarrett thompson,21064,13
21510,Million Dollar Baby,"Charley Wehner IV, Malik Stoltenberg",Crime/Detective,Eel Pie Publishing,1982,"frozenset({'malik stoltenberg', 'charley wehner iv'})","charley wehner iv,malik stoltenberg",21510,21
21176,PokÃ©mon Blue,"Katy Schmidt, Ms. Kelle Rohan, Cassie Balistreri",Tall tale,Etruscan Press,2012,"frozenset({'ms. kelle rohan', 'katy schmidt', 'cassie balistreri'})","cassie balistreri,katy schmidt,ms. kelle rohan",21176,15
21051,Thief II,Scot Crona,Fantasy,Daedalus Publishing,1840,frozenset({'scot crona'}),scot crona,21051,19
21008,Faith,Aron Hansen,Historical fiction,Orchard Books,2024,frozenset({'aron hansen'}),aron hansen,21008,20
21228,Just Cause,"Vernon Bartoletti, Tony Schmeler, Leo Hessel, Brenda Gorczany",Comic/Graphic Novel,McGraw Hill Financial,1986,"frozenset({'vernon bartoletti', 'leo hessel', 'tony schmeler', 'brenda gorczany'})","brenda gorczany,leo hessel,tony schmeler,vernon bartoletti",21228,27
21606,Bayonetta,Josiah Watsica,Fairy tale,Scholastic Press,2008,frozenset({'josiah watsica'}),josiah watsica,21606,17
21246,The Colour of My Love,Herb Carter,Comic/Graphic Novel,Reed Publishing,1981,frozenset({'herb carter'}),herb carter,21246,16
21345,Antic Hay,Josiah Watsica,Horror,SAGE Publications,2002,frozenset({'josiah watsica'}),josiah watsica,21345,18
21019,Interstellar,"Maxwell MacGyver, Breanne McCullough",Mythology,Applewood Books,1986,"frozenset({'breanne mccullough', 'maxwell macgyver'})","breanne mccullough,maxwell macgyver",21019,34
21180,Recovery,Man Medhurst,Metafiction,Book Works,2022,frozenset({'man medhurst'}),man medhurst,21180,13
21526,Max Payne,"Al Wunsch, Kristofer Hermann",Textbook,Ace Books,2010,"frozenset({'kristofer hermann', 'al wunsch'})","al wunsch,kristofer hermann",21526,27
21172,A Catskill Eagle,Colin Braun,Mystery,Pantheon Books at Random House,2017,frozenset({'colin braun'}),colin braun,21172,37
21556,Django Unchained,Moses Douglas,Legend,Bloomsbury Publishing Plc,2008,frozenset({'moses douglas'}),moses douglas,21556,20
21120,I Sing the Body Electric,"Breanne McCullough, Maxwell MacGyver",Horror,Newnes,2021,"frozenset({'breanne mccullough', 'maxwell macgyver'})","breanne mccullough,maxwell macgyver",21120,25
21109,Happy Nation,Mitchell Kerluke,Biography/Autobiography,T & T Clark,1991,frozenset({'mitchell kerluke'}),mitchell kerluke,21109,24
21543,PokÃ©mon Ultra Moon,Napoleon Bernhard,Short story,HarperTrophy,1985,frozenset({'napoleon bernhard'}),napoleon bernhard,21543,23
21575,Star Wars: Episode IX â€“ The Rise of Skywalker,"Ligia Quitzon, Erick Medhurst MD",Tall tale,Voyager Books,2021,"frozenset({'ligia quitzon', 'erick medhurst md'})","erick medhurst md,ligia quitzon",21575,15
21023,Before Sunrise,Dinah Wyman,Suspense/Thriller,Ellora's Cave,,frozenset({'dinah wyman'}),dinah wyman,21023,33
21037,American Beauty,Kent Schneider V,Mythopoeia,Blackstaff Press,2019,frozenset({'kent schneider v'}),kent schneider v,21037,24
20949,PokÃ©mon X,Gov. Len Considine,Tall tale,Brimstone Press,2018,frozenset({'gov. len considine'}),gov. len considine,20949,30
21038,"Absalom, Absalom!",Dr. Reanna Thiel,Fantasy,Imperial War Museum,2025,frozenset({'dr. reanna thiel'}),dr. reanna thiel,21038,27
21483,Spotlight,Jonah Strosin,Metafiction,Chick Publications,2015,frozenset({'jonah strosin'}),jonah strosin,21483,18
21169,Life is Strange,Phil Mann,Metafiction,BBC Books,2004,frozenset({'phil mann'}),phil mann,21169,27
21589,Wolfenstein: The Old Blood,"Gov. Numbers Sawayn, Phylicia Runolfsson",Horror,Pecan Grove Press,1980,"frozenset({'phylicia runolfsson', 'gov. numbers sawayn'})","gov. numbers sawayn,phylicia runolfsson",21589,22
21367,Flashdance: Original Soundtrack from the Motion Picture,Dante Kreiger,Horror,Allen Ltd,2012,frozenset({'dante kreiger'}),dante kreiger,21367,11
21535,Star Wars: Episode VI - Return of the Jedi,"Vance Reichel, Morton Lubowitz Sr., Norris Gusikowski, Sylvester Goodwin",Suspense/Thriller,Gay Men's Press,2014,"frozenset({'norris gusikowski', 'vance reichel', 'sylvester goodwin', 'morton lubowitz sr.'})","morton lubowitz sr.,norris gusikowski,sylvester goodwin,vance reichel",21535,15
21540,Tiger! Tiger!,Luis Beatty,Western,Virgin Publishing,1986,frozenset({'luis beatty'}),luis beatty,21540,22
21264,Wolfenstein: The New Order,Napoleon Bernhard,Western,Earthscan,1994,frozenset({'napoleon bernhard'}),napoleon bernhard,21264,19
21314,The Sun Also Rises,Tynisha Schulist,Western,Firebrand Books,-1,frozenset({'tynisha schulist'}),tynisha schulist,21314,36
21004,Catch Me If You Can,Mrs. Dario Jaskolski,Biography/Autobiography,Open Court Publishing Company,1978,frozenset({'mrs. dario jaskolski'}),mrs. dario jaskolski,21004,20
21225,Star Wars: Episode III â€“ Revenge of the Sith,Heidi Schneider,Comic/Graphic Novel,Hackett Publishing Company,1998,frozenset({'heidi schneider'}),heidi schneider,21225,19
21026,Once Upon a Time in the West,"Trenton Sipes, Clint Hauck VM",Folklore,Dalkey Archive Press,1974,"frozenset({'trenton sipes', 'clint hauck vm'})","clint hauck vm,trenton sipes",21026,13
21639,Hearthstone,"Cristen Hessel DO, Virgilio Bernier",Comic/Graphic Novel,Vintage Books,1994,"frozenset({'cristen hessel do', 'virgilio bernier'})","cristen hessel do,virgilio bernier",21639,21
21128,Hysteria,"Louis Ondricka, Larhonda Emmerich",Comic/Graphic Novel,Central European University Press,1978,"frozenset({'larhonda emmerich', 'louis ondricka'})","larhonda emmerich,louis ondricka",21128,26
21385,Mass Effect 2,Paris Wilderman,Legend,Orion Books,1991,frozenset({'paris wilderman'}),paris wilderman,21385,22
21155,Batman: Arkham City,"Inga Hansen, Scot Crona, Talitha Windler",Classic,Emerald Group Publishing,2019,"frozenset({'inga hansen', 'talitha windler', 'scot crona'})","inga hansen,scot crona,talitha windler",21155,21
21467,Metroid Prime,"Charley Wehner IV, Lynne O'Reilly",Realistic fiction,BBC Books,1977,"frozenset({""lynne o'reilly"", 'charley wehner iv'})","charley wehner iv,lynne o'reilly",21467,9
21263,Whitney Houston,Lessie Torp,Mythology,HarperTrophy,1980,frozenset({'lessie torp'}),lessie torp,21263,23
20974,All the King's Men,Mr. Faustino Gerhold,Legend,Harlequin Enterprises Ltd,1997,frozenset({'mr. faustino gerhold'}),mr. faustino gerhold,20974,17
21049,Number the Stars,Leandro Hyatt,Mythology,Peace Hill Press,1985,frozenset({'leandro hyatt'}),leandro hyatt,21049,20
21184,Dying of the Light,Wonda Quigley,Tall tale,Zed Books,1986,frozenset({'wonda quigley'}),wonda quigley,21184,17
21132,Precious Bane,Cornelia Balistreri DDS,Suspense/Thriller,,1998,frozenset({'cornelia balistreri dds'}),cornelia balistreri dds,21132,22
21016,Banjo-Kazooie: Nuts & Bolts,"Alvin Schmitt, Antoine Dach, Tamatha Treutel DO",Horror,Naiad Press,1983,"frozenset({'antoine dach', 'tamatha treutel do', 'alvin schmitt'})","alvin schmitt,antoine dach,tamatha treutel do",21016,28
21646,Luigi's Mansion,Chun Shields,Horror,City Lights Publishers,1997,frozenset({'chun shields'}),chun shields,21646,19
21322,Perfect Dark,Magaret Robel DVM,Fanfiction,NavPress,2004,frozenset({'magaret robel dvm'}),magaret robel dvm,21322,31
21617,The Legend of Zelda: Ocarina of Time,"Rev. Iluminada Wolff, Florentino Jacobson",Speech,Papadakis Publisher,1977,"frozenset({'florentino jacobson', 'rev. iluminada wolff'})","florentino jacobson,rev. iluminada wolff",21617,27
21303,That Good Night,Kristyn Halvorson,Speech,Ten Speed Press,1998,frozenset({'kristyn halvorson'}),kristyn halvorson,21303,17
21216,PokÃ©mon Omega Ruby,Rev. Iluminada Wolff,Horror,Mascot Books,2013,frozenset({'rev. iluminada wolff'}),rev. iluminada wolff,21216,13
21608,The Truman Show,"Tifany Dickens, Karan Abernathy, Mariella Zboncak DVM",Mystery,Flame Tree Publishing,2005,"frozenset({'mariella zboncak dvm', 'karan abernathy', 'tifany dickens'})","karan abernathy,mariella zboncak dvm,tifany dickens",21608,25
21601,Mario Kart 8,Terina Langosh,Metafiction,Orchard Books,1976,frozenset({'terina langosh'}),terina langosh,21601,16
21600,Wii Play,"Morton Goodwin I, Marco Cormier, Adrian Stroman PhD, Hilario Legros I",Fiction narrative,Atlantic Books,1977,"frozenset({'morton goodwin i', 'adrian stroman phd', 'hilario legros i', 'marco cormier'})","adrian stroman phd,hilario legros i,marco cormier,morton goodwin i",21600,28
21107,21,Lakita Brown,Suspense/Thriller,Boydell & Brewer,1995,frozenset({'lakita brown'}),lakita brown,21107,26
20917,Commandos: Beyond the Call of Duty,Noma Kris VM,Fiction narrative,University of Alaska Press,1999,frozenset({'noma kris vm'}),noma kris vm,20917,13
21500,Max Payne 3,Gino Auer,Fantasy,Holt McDougal,1978,frozenset({'gino auer'}),gino auer,21500,29
21652,PokÃ©mon White,Amb. Sachiko Boyer,Metafiction,Mainstream Publishing,2006,frozenset({'amb. sachiko boyer'}),amb. sachiko boyer,21652,15
20989,Command & Conquer: Tiberian Sun,Fr. Dallas Lebsack,Mystery,Flame Tree Publishing,2020,frozenset({'fr. dallas lebsack'}),fr. dallas lebsack,20989,21
21062,The Mirror Crack'd from Side to Side,"Larhonda Emmerich, Louis Ondricka",Crime/Detective,Hawthorne Books,1845,"frozenset({'larhonda emmerich', 'louis ondricka'})","larhonda emmerich,louis ondricka",21062,14
21033,(What's the Story) Morning Glory?,Son Schuster,Mythology,Dedalus Books,2019,frozenset({'son schuster'}),son schuster,21033,18
21586,Team Fortress Classic,Gino Auer,Western,D. Reidel,1984,frozenset({'gino auer'}),gino auer,21586,20
20945,Crysis,Phil Mann,Fairy tale,HarperTrophy,1990,frozenset({'phil mann'}),phil mann,20945,24
20948,Battletoads,Msgr. Kenna Dooley,Metafiction,BBC Books,1992,frozenset({'msgr. kenna dooley'}),msgr. kenna dooley,20948,22
21211,Super Mario Bros.,Sen. Ignacio Becker,Mythology,Kensington Books,2002,frozenset({'sen. ignacio becker'}),sen. ignacio becker,21211,18
21254,PokÃ©mon Moon,Bennett Ernser,Fantasy,Banner of Truth Trust,1897,frozenset({'bennett ernser'}),bennett ernser,21254,11
21276,Tirra Lirra by the River,Porfirio O'Hara IV,Textbook,Reed Elsevier,1990,"frozenset({""porfirio o'hara iv""})",porfirio o'hara iv,21276,19
21028,Commandos: Strike Force,Ms. Bo Bergnaum,Fanfiction,McGraw Hill Financial,2003,frozenset({'ms. bo bergnaum'}),ms. bo bergnaum,21028,14
21442,Some Like It Hot,Trey Satterfield,Mythopoeia,Random House,1967,frozenset({'trey satterfield'}),trey satterfield,21442,21
21361,Breakfast in America,"Dudley Crona, Mrs. Waldo Kozey, Julian Lind, Candy Mitchell",Narrative nonfiction,Naiad Press,2006,"frozenset({'candy mitchell', 'dudley crona', 'mrs. waldo kozey', 'julian lind'})","candy mitchell,dudley crona,julian lind,mrs. waldo kozey",21361,23
21204,The Doors of Perception,"Adrian Stroman PhD, Hilario Legros I, Marco Cormier, Morton Goodwin I",Classic,University of Minnesota Press,1979,"frozenset({'adrian stroman phd', 'hilario legros i', 'morton goodwin i', 'marco cormier'})","adrian stroman phd,hilario legros i,marco cormier,morton goodwin i",21204,20
21315,Mr. Smith Goes to Washington,Florentino Jacobson,Narrative nonfiction,Berkley Books,1987,frozenset({'florentino jacobson'}),florentino jacobson,21315,33
20982,PokÃ©mon Moon,Bennett Ernser,Fantasy,Pavilion Books,1872,frozenset({'bennett ernser'}),bennett ernser,20982,20
20924,After Many a Summer Dies the Swan,Carlie Becker Jr.,Essay,Berkley Books,2024,frozenset({'carlie becker jr.'}),carlie becker jr.,20924,23
21168,Life of Brian,"Pennie Kessler PhD, Viva Frami, Grover Hane",Humor,Harvard University Press,2015,"frozenset({'grover hane', 'viva frami', 'pennie kessler phd'})","grover hane,pennie kessler phd,viva frami",21168,13
21564,Unweaving the Rainbow,"Leandro Frami I, Rafael Schinner, Dante Goodwin, Kareen Fadel DO",Comic/Graphic Novel,Blackie and Son Limited,,"frozenset({'leandro frami i', 'rafael schinner', 'dante goodwin', 'kareen fadel do'})","dante goodwin,kareen fadel do,leandro frami i,rafael schinner",21564,14
21565,The Green Bay Tree,Pres. Alphonse McDermott,Essay,Hay House,2003,frozenset({'pres. alphonse mcdermott'}),pres. alphonse mcdermott,21565,23
21331,It's a Battlefield,Antonia Wiegand,Comic/Graphic Novel,Dalkey Archive Press,2026,frozenset({'antonia wiegand'}),antonia wiegand,21331,35
21576,Ego Dominus Tuus,Jarrett Thompson,Short story,Ladybird Books,1989,frozenset({'jarrett thompson'}),jarrett thompson,21576,17
21175,PokÃ©mon White 2,Huey Smith Sr.,Essay,Burns & Oates,2003,frozenset({'huey smith sr.'}),huey smith sr.,21175,34
21199,Commandos: Behind Enemy Lines,Keli McClure LLD,Fairy tale,Elsevier,1980,frozenset({'keli mcclure lld'}),keli mcclure lld,21199,20
21247,L.A. Confidential,"Adrian Stroman PhD, Hilario Legros I, Marco Cormier, Morton Goodwin I",Mythopoeia,Hay House,2021,"frozenset({'adrian stroman phd', 'hilario legros i', 'morton goodwin i', 'marco cormier'})","adrian stroman phd,hilario legros i,marco cormier,morton goodwin i",21247,28
21313,...Baby One More Time,Flor Berge,Western,Lion Hudson,1993,frozenset({'flor berge'}),flor berge,21313,23
21640,Kirby's Adventure,"Candy Mitchell, Julian Lind, Mrs. Waldo Kozey, Dudley Crona",Speech,Lethe Press,1992,"frozenset({'candy mitchell', 'dudley crona', 'mrs. waldo kozey', 'julian lind'})","candy mitchell,dudley crona,julian lind,mrs. waldo kozey",21640,15
21072,The Wind's Twelve Quarters,"Arthur O'Keefe, Noreen Ebert, Karisa Lowe Sr.",Essay,Lethe Press,2018,"frozenset({'noreen ebert', 'karisa lowe sr.', ""arthur o'keefe""})","arthur o'keefe,karisa lowe sr.,noreen ebert",21072,13
21321,The Thing,Wonda Quigley,Mystery,University of Chicago Press,1969,frozenset({'wonda quigley'}),wonda quigley,21321,24
21620,Sgt. Pepper's Lonely Hearts Club Band,Jaimie Skiles,Fable,Viking Press,2010,frozenset({'jaimie skiles'}),jaimie skiles,21620,17
21626,A Confederacy of Dunces,Prof. Bo Spinka,Fiction in verse,Brill Publishers,2014,frozenset({'prof. bo spinka'}),prof. bo spinka,21626,24
21494,The Sixth Sense,Raleigh Fay Sr.,Legend,,2001,frozenset({'raleigh fay sr.'}),raleigh fay sr.,21494,24
21174,Shutter Island,Ricki Schulist,Fiction narrative,Anova Books,2013,frozenset({'ricki schulist'}),ricki schulist,21174,21
21187,The Wonderful 101,"Rev. Iluminada Wolff, Florentino Jacobson",Fiction in verse,Borgo Press,2006,"frozenset({'florentino jacobson', 'rev. iluminada wolff'})","florentino jacobson,rev. iluminada wolff",21187,19
20938,Command & Conquer: Red Alert,Luis Beatty,Fairy tale,Vintage Books at Random House,2026,frozenset({'luis beatty'}),luis beatty,20938,15
21267,Frequent Hearses,Arthur O'Keefe I,Mythopoeia,Zed Books,1984,"frozenset({""arthur o'keefe i""})",arthur o'keefe i,21267,17
21212,V for Vendetta,Cornelia Balistreri DDS,Suspense/Thriller,Pavilion Books,1998,frozenset({'cornelia balistreri dds'}),cornelia balistreri dds,21212,12
21299,The Last Enemy,Orlando Considine,Horror,Secker & Warburg,1987,frozenset({'orlando considine'}),orlando considine,21299,25
21266,Fallout: New Vegas,"Ms. Kelle Rohan, Katy Schmidt, Margot Kassulke, Cassie Balistreri",Fiction in verse,Cambridge University Press,2022,"frozenset({'ms. kelle rohan', 'katy schmidt', 'cassie balistreri', 'margot kassulke'})","cassie balistreri,katy schmidt,margot kassulke,ms. kelle rohan",21266,18
21124,Network,Miss Christa Corwin,Fantasy,Virago Press,2024,frozenset({'miss christa corwin'}),miss christa corwin,21124,19
21373,PokÃ©mon Platinum,Wilson Beahan,Short story,Carcanet Press,2014,frozenset({'wilson beahan'}),wilson beahan,21373,22
21472,The Lion King,Dario Waelchi,Comic/Graphic Novel,Black Library,1986,frozenset({'dario waelchi'}),dario waelchi,21472,37
21489,The Stars' Tennis Balls,Moses Douglas,Mythopoeia,Taylor & Francis,1876,frozenset({'moses douglas'}),moses douglas,21489,21
21143,The Princess Bride,Fred Tillman,Historical fiction,Brimstone Press,2018,frozenset({'fred tillman'}),fred tillman,21143,32
21410,For Whom the Bell Tolls,Tayna Hudson,Mystery,Harcourt Trade Publishers,1992,frozenset({'tayna hudson'}),tayna hudson,21410,18
21643,Things Fall Apart,Lorenzo Metz,Humor,Godwit Press,2026,frozenset({'lorenzo metz'}),lorenzo metz,21643,21
21129,Rosemary Sutcliff,Wonda Quigley,Fiction in verse,Felony & Mayhem Press,1876,frozenset({'wonda quigley'}),wonda quigley,21129,20
21292,Guitar Hero,Vito Deckow,Science fiction,Charles Scribner's Sons,2002,frozenset({'vito deckow'}),vito deckow,21292,27
21239,Time To Murder And Create,Gerald Altenwerth IV,Fanfiction,FabJob,1990,frozenset({'gerald altenwerth iv'}),gerald altenwerth iv,21239,22
21475,Tracy Chapman,Lessie Torp,Metafiction,Carlton Books,2005,frozenset({'lessie torp'}),lessie torp,21475,24
21134,Shadow of the Colossus,"Prof. Bo Spinka, Tynisha Schulist",Speech,Target Books,1981,"frozenset({'prof. bo spinka', 'tynisha schulist'})","prof. bo spinka,tynisha schulist",21134,8
21541,Mario Kart Wii,Lonny Graham,Humor,Bella Books,2000,frozenset({'lonny graham'}),lonny graham,21541,22
21139,What's Become of Waring,Tayna Hudson,Humor,University of Akron Press,2011,frozenset({'tayna hudson'}),tayna hudson,21139,13
21164,Super Meat Boy,Emmitt Kub,Fiction in verse,Penguin Books,1912,frozenset({'emmitt kub'}),emmitt kub,21164,15
21095,Scarface,"Mrs. Waldo Kozey, Julian Lind, Dudley Crona, Candy Mitchell",Short story,ECW Press,1987,"frozenset({'candy mitchell', 'dudley crona', 'mrs. waldo kozey', 'julian lind'})","candy mitchell,dudley crona,julian lind,mrs. waldo kozey",21095,20
21471,Rush,"Rev. Lura Jaskolski, Kelle Bartoletti",Mythology,University of Chicago Press,1902,"frozenset({'rev. lura jaskolski', 'kelle bartoletti'})","kelle bartoletti,rev. lura jaskolski",21471,17
20926,Stranger in a Strange Land,"Dr. Reanna Thiel, Dong Satterfield",Fantasy,Lion Hudson,2010,"frozenset({'dong satterfield', 'dr. reanna thiel'})","dong satterfield,dr. reanna thiel",20926,13
21560,Tapestry,Ardath Graham,Suspense/Thriller,Apress,1989,frozenset({'ardath graham'}),ardath graham,21560,19
21636,Heat,"Arturo Murphy JD, Nestor Jakubowski",Fantasy,Leafwood Publishers,2002,"frozenset({'nestor jakubowski', 'arturo murphy jd'})","arturo murphy jd,nestor jakubowski",21636,36
21623,The Violent Bear It Away,Ellis Kuhn,Fairy tale,Holt McDougal,2025,frozenset({'ellis kuhn'}),ellis kuhn,21623,14
21025,Toy Story,Melany Bergnaum,Suspense/Thriller,Harlequin Enterprises Ltd,2008,frozenset({'melany bergnaum'}),melany bergnaum,21025,33
21493,The Wings of the Dove,"Dante Kreiger, Joselyn Dietrich",Speech,Mascot Books,1997,"frozenset({'dante kreiger', 'joselyn dietrich'})","dante kreiger,joselyn dietrich",21493,25
21082,Beyond the Mexique Bay,Wilson Beahan,Horror,Etruscan Press,2000,frozenset({'wilson beahan'}),wilson beahan,21082,14
20988,Pong,"Norma Rempel, Anissa Conroy, Nathan Lebsack",Crime/Detective,DAW Books,2021,"frozenset({'anissa conroy', 'norma rempel', 'nathan lebsack'})","anissa conroy,nathan lebsack,norma rempel",20988,30
21657,Toy Story 2,Msgr. Kenna Dooley,Short story,Chick Publications,2009,frozenset({'msgr. kenna dooley'}),msgr. kenna dooley,21657,18
21425,PokÃ©mon Moon,Bennett Ernser,Fantasy,Leaf Books,1892,frozenset({'bennett ernser'}),bennett ernser,21425,17
21454,Their Greatest Hits (1971â€“1975),Franklyn Sporer,Classic,Gaspereau Press,2000,frozenset({'franklyn sporer'}),franklyn sporer,21454,22
21457,BioShock Infinite,Ann Beier,Tall tale,Mandrake Press,2015,frozenset({'ann beier'}),ann beier,21457,21
21245,The Curious Incident of the Dog in the Night-Time,Gerald Altenwerth IV,Fairy tale,Carlton Books,2006,frozenset({'gerald altenwerth iv'}),gerald altenwerth iv,21245,19
21136,Commandos 2: Men of Courage,"Phil Mann, Shasta Lesch",Speech,Reed Elsevier,2017,"frozenset({'phil mann', 'shasta lesch'})","phil mann,shasta lesch",21136,19
21358,Casino,Dudley Barton,Horror,Medknow Publications,2024,frozenset({'dudley barton'}),dudley barton,21358,26
20969,"Alone on a Wide, Wide Sea","Maxwell MacGyver, Breanne McCullough",Biography/Autobiography,Cloverdale Corporation,2008,"frozenset({'breanne mccullough', 'maxwell macgyver'})","breanne mccullough,maxwell macgyver",20969,32
21359,Bad,"Ricardo Grant, Annabelle Wilderman, Allyn Jerde",Western,Penguin Books,1833,"frozenset({'allyn jerde', 'annabelle wilderman', 'ricardo grant'})","allyn jerde,annabelle wilderman,ricardo grant",21359,24
21439,In Dubious Battle,Shasta Lesch,Crime/Detective,Carcanet Press,2006,frozenset({'shasta lesch'}),shasta lesch,21439,19
21368,Intouchables,Genaro Labadie,Science fiction,Left Book Club,2020,frozenset({'genaro labadie'}),genaro labadie,21368,39
21100,PokÃ©mon Blue,"Katy Schmidt, Ms. Kelle Rohan, Cassie Balistreri",Tall tale,Parachute Publishing,2005,"frozenset({'ms. kelle rohan', 'katy schmidt', 'cassie balistreri'})","cassie balistreri,katy schmidt,ms. kelle rohan",21100,18
21417,Commandos 3: Destination Berlin,"Renita Homenick, Shelton McGlynn",Legend,Chambers Harrap,1980,"frozenset({'renita homenick', 'shelton mcglynn'})","renita homenick,shelton mcglynn",21417,21
21308,North by Northwest,Rupert Blanda DC,Fable,United States Government Publishing Office,1997,frozenset({'rupert blanda dc'}),rupert blanda dc,21308,35
21309,I Know Why the Caged Bird Sings,"Virgilio Bernier, Cristen Hessel DO",Realistic fiction,Palgrave Macmillan,2006,"frozenset({'virgilio bernier', 'cristen hessel do'})","cristen hessel do,virgilio bernier",21309,15
21108,Dog Day Afternoon,Colin Braun,Realistic fiction,Andrews McMeel Publishing,1916,frozenset({'colin braun'}),colin braun,21108,29
20954,Devil May Cry,Luis Beatty,Biography/Autobiography,Heyday Books,1977,frozenset({'luis beatty'}),luis beatty,20954,18
21355,Metal Gear Solid,"Charley Wehner IV, Lynne O'Reilly",Narrative nonfiction,Manchester University Press,1982,"frozenset({""lynne o'reilly"", 'charley wehner iv'})","charley wehner iv,lynne o'reilly",21355,29
21196,Command & Conquer: Red Alert 3,Rev. Iluminada Wolff,Fantasy,Darakwon Press,1987,frozenset({'rev. iluminada wolff'}),rev. iluminada wolff,21196,30
21229,The Parliament of Man,"Dr. Cora MacGyver, Arthur O'Keefe I",Fantasy,Carcanet Press,1851,"frozenset({'dr. cora macgyver', ""arthur o'keefe i""})","arthur o'keefe i,dr. cora macgyver",21229,12
21286,Have His Carcase,"Pennie Kessler PhD, Grover Hane, Viva Frami",Humor,John Blake Publishing,2025,"frozenset({'grover hane', 'viva frami', 'pennie kessler phd'})","grover hane,pennie kessler phd,viva frami",21286,17
21569,25,Ms. Bo Bergnaum,Fantasy,Etruscan Press,2008,frozenset({'ms. bo bergnaum'}),ms. bo bergnaum,21569,13
21479,An Instant In The Wind,Angel Schneider,Historical fiction,Pan Books,1984,frozenset({'angel schneider'}),angel schneider,21479,20
21112,Tirra Lirra by the River,Porfirio O'Hara IV,Textbook,Parragon,1999,"frozenset({""porfirio o'hara iv""})",porfirio o'hara iv,21112,20
21562,Cabbages and Kings,"Rev. Lura Jaskolski, Kelle Bartoletti",Narrative nonfiction,Anvil Press Poetry,1995,"frozenset({'rev. lura jaskolski', 'kelle bartoletti'})","kelle bartoletti,rev. lura jaskolski",21562,15
21531,The Last of Us,Dong Satterfield,Historical fiction,Pathfinder Press,2013,frozenset({'dong satterfield'}),dong satterfield,21531,28
20952,Memento,Tracey Swaniawski,Fable,Butterworth-Heinemann,2011,frozenset({'tracey swaniawski'}),tracey swaniawski,20952,18
21350,O Jerusalem!,"Erick Medhurst MD, Ligia Quitzon",Fable,Ace Books,2017,"frozenset({'ligia quitzon', 'erick medhurst md'})","erick medhurst md,ligia quitzon",21350,15
21221,The Thing,Wonda Quigley,Mystery,"Farrar, Straus & Giroux",1981,frozenset({'wonda quigley'}),wonda quigley,21221,18
21226,The Road Less Traveled,Angel Schneider,Fiction narrative,Target Books,1950,frozenset({'angel schneider'}),angel schneider,21226,14
21284,Garry's Mod,"Phylicia Runolfsson, Gov. Numbers Sawayn",Essay,Harvard University Press,1998,"frozenset({'phylicia runolfsson', 'gov. numbers sawayn'})","gov. numbers sawayn,phylicia runolfsson",21284,13
21032,Double Indemnity,Edwina O'Hara,Fable,,2011,"frozenset({""edwina o'hara""})",edwina o'hara,21032,18
21394,The Sign,Mayra Turcotte,Realistic fiction,,1984,frozenset({'mayra turcotte'}),mayra turcotte,21394,23
21069,Halo: Combat Evolved,Barney Mann,Fanfiction,Addison-Wesley,1989,frozenset({'barney mann'}),barney mann,21069,18
21289,The Wives of Bath,"Renita Homenick, Shelton McGlynn",Western,HarperCollins,2018,"frozenset({'renita homenick', 'shelton mcglynn'})","renita homenick,shelton mcglynn",21289,19
21484,The Witcher 2: Assassins of Kings,Levi Crona PhD,Comic/Graphic Novel,Bloodaxe Books,1976,frozenset({'levi crona phd'}),levi crona phd,21484,26
21208,Brand New Eyes,Rep. Trenton Leuschke,Short story,Legend Books,2011,frozenset({'rep. trenton leuschke'}),rep. trenton leuschke,21208,13
21366,Blithe Spirit,Gerald Altenwerth IV,Narrative nonfiction,HMSO,2000,frozenset({'gerald altenwerth iv'}),gerald altenwerth iv,21366,17
21083,Sonic Unleashed,Terence Schmidt,Science fiction,Bison Books,2005,frozenset({'terence schmidt'}),terence schmidt,21083,20
20998,Mad Max: Fury Road,Amb. Sachiko Boyer,Mystery,Bison Books,1997,frozenset({'amb. sachiko boyer'}),amb. sachiko boyer,20998,25
21421,Blade Runner 2049,Jaimie Skiles,Fiction narrative,Karadi Tales,1836,frozenset({'jaimie skiles'}),jaimie skiles,21421,17
21206,Super Mario Sunshine,Harris Trantow,Crime/Detective,Tachyon Publications,1997,frozenset({'harris trantow'}),harris trantow,21206,16
21219,Dookie,Ricki Schulist,Classic,Hamish Hamilton,2018,frozenset({'ricki schulist'}),ricki schulist,21219,26
21396,A Beautiful Mind,"Brianna O'Conner, Wilson Beahan",Folklore,Chick Publications,1977,"frozenset({'wilson beahan', ""brianna o'conner""})","brianna o'conner,wilson beahan",21396,17
21056,Terrible Swift Sword,Dante Kreiger,Fanfiction,Anvil Press Poetry,1981,frozenset({'dante kreiger'}),dante kreiger,21056,18
21527,To Kill a Mockingbird,"Carma Mayer DC, Hank Huel, Rev. Ben Nienow",Science fiction,Kogan Page,1987,"frozenset({'rev. ben nienow', 'carma mayer dc', 'hank huel'})","carma mayer dc,hank huel,rev. ben nienow",21527,10
21585,WarioWare: Smooth Moves,Terrilyn Marvin,Tall tale,Belknap Press,1981,frozenset({'terrilyn marvin'}),terrilyn marvin,21585,15
21335,Bayonetta 2,"Phil Mann, Shasta Lesch",Essay,New Village Press,1988,"frozenset({'phil mann', 'shasta lesch'})","phil mann,shasta lesch",21335,14
